year,area,chapter,gender,value
2010,30UD,IV,M,5
2010,30UD,IV,F,3
2010,30UD,V,M,9
2010,30UD,V,F,20
2010,30UD,VI,M,8
2010,30UD,VI,F,11
2010,30UD,VII,M,0
2010,30UD,VII,F,0
2010,30UD,VIII,M,0
2010,30UD,VIII,F,0
2010,30UD,IX,M,138
2010,30UD,IX,F,122
2010,30UD,X,M,60
2010,30UD,X,F,68
2010,30UD,XI,M,17
2010,30UD,XI,F,23
2010,30UD,XII,M,1
2010,30UD,XII,F,1
2010,30UD,XIII,M,1
2010,30UD,XIII,F,2
2010,30UD,XIV,M,4
2010,30UD,XIV,F,9
2010,30UD,XV,F,0
2010,30UD,XVI,M,0
2010,30UD,XVI,F,0
2010,30UD,XVII,M,2
2010,30UD,XVII,F,2
2010,30UD,XVIII,M,1
2010,30UD,XVIII,F,10
2010,30UE,I,M,3
2010,30UE,I,F,3
2010,30UE,II,M,155
2010,30UE,II,F,120
2010,30UE,III,M,0
2010,30UE,III,F,1
2010,30UE,IV,M,6
2010,30UE,IV,F,5
2010,30UE,V,M,13
2010,30UE,V,F,25
2010,30UE,VI,M,24
2010,30UE,VI,F,23
2010,30UE,VII,M,0
2010,30UE,VII,F,0
2010,30UE,VIII,M,0
2010,30UE,VIII,F,0
2010,30UE,IX,M,120
2010,30UE,IX,F,152
2010,30UE,X,M,63
2010,30UE,X,F,64
2010,30UE,XI,M,32
2010,30UE,XI,F,28
2010,30UE,XII,M,1
2010,30UE,XII,F,2
2010,30UE,XIII,M,1
2010,30UE,XIII,F,5
2010,30UE,XIV,M,7
2010,30UE,XIV,F,13
2010,30UE,XV,F,0
2010,30UE,XVI,M,0
2010,30UE,XVI,F,0
2010,30UE,XVII,M,0
2010,30UE,XVII,F,0
2010,30UE,XVIII,M,2
2010,30UE,XVIII,F,14
2010,30UF,I,M,3
2010,30UF,I,F,4
2010,30UF,II,M,128
2010,30UF,II,F,124
2010,30UF,III,M,0
2010,30UF,III,F,0
2010,30UF,IV,M,3
2010,30UF,IV,F,9
2010,30UF,V,M,13
2010,30UF,V,F,29
2010,30UF,VI,M,15
2010,30UF,VI,F,27
2010,30UF,VII,M,0
2010,30UF,VII,F,0
2010,30UF,VIII,M,0
2010,30UF,VIII,F,0
2010,30UF,IX,M,127
2010,30UF,IX,F,166
2010,30UF,X,M,60
2010,30UF,X,F,77
2010,30UF,XI,M,26
2010,30UF,XI,F,32
2010,30UF,XII,M,0
2010,30UF,XII,F,4
2010,30UF,XIII,M,3
2010,30UF,XIII,F,4
2010,30UF,XIV,M,8
2010,30UF,XIV,F,10
2010,30UF,XV,F,0
2010,30UF,XVI,M,2
2010,30UF,XVI,F,0
2010,30UF,XVII,M,2
2010,30UF,XVII,F,0
2010,30UF,XVIII,M,3
2010,30UF,XVIII,F,5
2010,30UG,I,M,3
2010,30UG,I,F,3
2010,30UG,II,M,104
2010,30UG,II,F,109
2010,30UG,III,M,0
2010,30UG,III,F,0
2010,30UG,IV,M,5
2010,30UG,IV,F,2
2010,30UG,V,M,6
2010,30UG,V,F,28
2010,30UG,VI,M,8
2010,30UG,VI,F,7
2010,30UG,VII,M,0
2010,30UG,VII,F,1
2010,30UG,VIII,M,0
2010,30UG,VIII,F,0
2010,30UG,IX,M,137
2010,30UG,IX,F,155
2010,30UG,X,M,52
2010,30UG,X,F,76
2010,30UG,XI,M,29
2010,30UG,XI,F,23
2010,30UG,XII,M,1
2010,30UG,XII,F,1
2010,30UG,XIII,M,3
2010,30UG,XIII,F,2
2010,30UG,XIV,M,3
2010,30UG,XIV,F,10
2010,30UG,XV,F,0
2010,30UG,XVI,M,0
2010,30UG,XVI,F,0
2010,30UG,XVII,M,0
2010,30UG,XVII,F,0
2010,30UG,XVIII,M,3
2010,30UG,XVIII,F,8
2010,30UH,I,M,4
2010,30UH,I,F,6
2010,30UH,II,M,232
2010,30UH,II,F,194
2010,30UH,III,M,2
2010,30UH,III,F,1
2010,30UH,IV,M,6
2010,30UH,IV,F,12
2010,30UH,V,M,20
2010,30UH,V,F,36
2010,30UH,VI,M,34
2010,30UH,VI,F,40
2010,30UH,VII,M,0
2010,30UH,VII,F,0
2010,30UH,VIII,M,0
2010,30UH,VIII,F,0
2010,30UH,IX,M,238
2010,30UH,IX,F,255
2010,30UH,X,M,86
2010,30UH,X,F,89
2010,30UH,XI,M,30
2010,30UH,XI,F,56
2010,30UH,XII,M,1
2010,30UH,XII,F,2
2010,30UH,XIII,M,2
2010,30UH,XIII,F,4
2010,30UH,XIV,M,11
2010,30UH,XIV,F,13
2010,30UH,XV,F,0
2010,30UH,XVI,M,1
2010,30UH,XVI,F,0
2010,30UH,XVII,M,0
2010,30UH,XVII,F,3
2010,30UH,XVIII,M,11
2010,30UH,XVIII,F,9
2010,30UJ,I,M,6
2010,30UJ,I,F,3
2010,30UJ,II,M,100
2010,30UJ,II,F,110
2010,30UJ,III,M,0
2010,30UJ,III,F,2
2010,30UJ,IV,M,3
2010,30UJ,IV,F,7
2010,30UJ,V,M,5
2010,30UJ,V,F,21
2010,30UJ,VI,M,13
2010,30UJ,VI,F,20
2010,30UJ,VII,M,0
2010,30UJ,VII,F,0
2010,30UJ,VIII,M,0
2010,30UJ,VIII,F,0
2010,30UJ,IX,M,136
2010,30UJ,IX,F,149
2010,30UJ,X,M,64
2010,30UJ,X,F,55
2010,30UJ,XI,M,17
2010,30UJ,XI,F,25
2010,30UJ,XII,M,1
2010,30UJ,XII,F,1
2010,30UJ,XIII,M,2
2010,30UJ,XIII,F,7
2010,30UJ,XIV,M,9
2010,30UJ,XIV,F,11
2010,30UJ,XV,F,0
2010,30UJ,XVI,M,0
2010,30UJ,XVI,F,0
2010,30UJ,XVII,M,2
2010,30UJ,XVII,F,0
2010,30UJ,XVIII,M,3
2010,30UJ,XVIII,F,5
2010,30UK,I,M,5
2010,30UK,I,F,6
2010,30UK,II,M,152
2010,30UK,II,F,164
2010,30UK,III,M,0
2010,30UK,III,F,1
2010,30UK,IV,M,11
2010,30UK,IV,F,9
2010,30UK,V,M,17
2010,30UK,V,F,29
2010,30UK,VI,M,15
2010,30UK,VI,F,13
2010,30UK,VII,M,0
2010,30UK,VII,F,0
2010,30UK,VIII,M,0
2010,30UK,VIII,F,0
2010,30UK,IX,M,200
2010,30UK,IX,F,194
2010,30UK,X,M,96
2010,30UK,X,F,88
2010,30UK,XI,M,39
2010,30UK,XI,F,54
2010,30UK,XII,M,1
2010,30UK,XII,F,6
2010,30UK,XIII,M,0
2010,30UK,XIII,F,5
2010,30UK,XIV,M,11
2010,30UK,XIV,F,16
2010,30UK,XV,F,0
2010,30UK,XVI,M,0
2010,30UK,XVI,F,0
2010,30UK,XVII,M,2
2010,30UK,XVII,F,0
2010,30UK,XVIII,M,3
2010,30UK,XVIII,F,11
2010,30UL,I,M,5
2010,30UL,I,F,1
2010,30UL,II,M,76
2010,30UL,II,F,76
2010,30UL,III,M,1
2010,30UL,III,F,1
2010,30UL,IV,M,2
2010,30UL,IV,F,0
2010,30UL,V,M,5
2010,30UL,V,F,14
2010,30UL,VI,M,9
2010,30UL,VI,F,12
2010,30UL,VII,M,0
2010,30UL,VII,F,0
2010,30UL,VIII,M,0
2010,30UL,VIII,F,0
2010,30UL,IX,M,99
2010,30UL,IX,F,108
2010,30UL,X,M,49
2010,30UL,X,F,43
2010,30UL,XI,M,15
2010,30UL,XI,F,16
2010,30UL,XII,M,0
2010,30UL,XII,F,1
2010,30UL,XIII,M,2
2010,30UL,XIII,F,3
2010,30UL,XIV,M,3
2010,30UL,XIV,F,7
2010,30UL,XV,F,0
2010,30UL,XVI,M,0
2010,30UL,XVI,F,0
2010,30UL,XVII,M,0
2010,30UL,XVII,F,0
2010,30UL,XVIII,M,3
2010,30UL,XVIII,F,14
2010,30UM,I,M,2
2010,30UM,I,F,0
2010,30UM,II,M,75
2010,30UM,II,F,93
2010,30UM,III,M,0
2010,30UM,III,F,2
2010,30UM,IV,M,8
2010,30UM,IV,F,7
2010,30UM,V,M,11
2010,30UM,V,F,21
2010,30UM,VI,M,6
2010,30UM,VI,F,7
2010,30UM,VII,M,0
2010,30UM,VII,F,0
2010,30UM,VIII,M,0
2010,30UM,VIII,F,0
2010,30UM,IX,M,101
2010,30UM,IX,F,86
2010,30UM,X,M,55
2010,30UM,X,F,57
2010,30UM,XI,M,17
2010,30UM,XI,F,10
2010,30UM,XII,M,0
2010,30UM,XII,F,1
2010,30UM,XIII,M,1
2010,30UM,XIII,F,4
2010,30UM,XIV,M,6
2010,30UM,XIV,F,10
2010,30UM,XV,F,0
2010,30UM,XVI,M,0
2010,30UM,XVI,F,0
2010,30UM,XVII,M,2
2010,30UM,XVII,F,1
2010,30UM,XVIII,M,6
2010,30UM,XVIII,F,10
2010,30UN,I,M,2
2010,30UN,I,F,4
2010,30UN,II,M,137
2010,30UN,II,F,126
2010,30UN,III,M,0
2010,30UN,III,F,0
2010,30UN,IV,M,10
2010,30UN,IV,F,3
2010,30UN,V,M,8
2010,30UN,V,F,23
2010,30UN,VI,M,17
2010,30UN,VI,F,11
2010,30UN,VII,M,0
2010,30UN,VII,F,0
2010,30UN,VIII,M,0
2010,30UN,VIII,F,0
2010,30UN,IX,M,124
2010,30UN,IX,F,158
2010,30UN,X,M,67
2010,30UN,X,F,78
2010,30UN,XI,M,23
2010,30UN,XI,F,24
2010,30UN,XII,M,0
2010,30UN,XII,F,5
2010,30UN,XIII,M,2
2010,30UN,XIII,F,3
2010,30UN,XIV,M,8
2010,30UN,XIV,F,18
2010,30UN,XV,F,0
2010,30UN,XVI,M,0
2010,30UN,XVI,F,1
2010,30UN,XVII,M,0
2010,30UN,XVII,F,3
2010,30UN,XVIII,M,5
2010,30UN,XVIII,F,15
2010,30UP,I,M,8
2010,30UP,I,F,6
2010,30UP,II,M,182
2010,30UP,II,F,142
2010,30UP,III,M,1
2010,30UP,III,F,0
2010,30UP,IV,M,11
2010,30UP,IV,F,7
2010,30UP,V,M,7
2010,30UP,V,F,36
2010,30UP,VI,M,21
2010,30UP,VI,F,27
2010,30UP,VII,M,0
2010,30UP,VII,F,0
2010,30UP,VIII,M,0
2010,30UP,VIII,F,0
2010,30UP,IX,M,155
2010,30UP,IX,F,171
2010,30UP,X,M,83
2010,30UP,X,F,78
2010,30UP,XI,M,25
2010,30UP,XI,F,36
2010,30UP,XII,M,2
2010,30UP,XII,F,6
2010,30UP,XIII,M,6
2010,30UP,XIII,F,3
2010,30UP,XIV,M,10
2010,30UP,XIV,F,21
2010,30UP,XV,F,0
2010,30UP,XVI,M,1
2010,30UP,XVI,F,0
2010,30UP,XVII,M,3
2010,30UP,XVII,F,1
2010,30UP,XVIII,M,8
2010,30UP,XVIII,F,16
2010,30UQ,I,M,1
2010,30UQ,I,F,3
2010,30UQ,II,M,195
2010,30UQ,II,F,171
2010,30UQ,III,M,2
2010,30UQ,III,F,0
2010,30UQ,IV,M,7
2010,30UQ,IV,F,8
2010,30UQ,V,M,16
2010,30UQ,V,F,38
2010,30UQ,VI,M,23
2010,30UQ,VI,F,43
2010,30UQ,VII,M,0
2010,30UQ,VII,F,0
2010,30UQ,VIII,M,0
2010,30UQ,VIII,F,0
2010,30UQ,IX,M,209
2010,30UQ,IX,F,241
2010,30UQ,X,M,73
2010,30UQ,X,F,110
2010,30UQ,XI,M,40
2010,30UQ,XI,F,50
2010,30UQ,XII,M,1
2010,30UQ,XII,F,1
2010,30UQ,XIII,M,4
2010,30UQ,XIII,F,10
2010,30UQ,XIV,M,10
2010,30UQ,XIV,F,9
2010,30UQ,XV,F,0
2010,30UQ,XVI,M,0
2010,30UQ,XVI,F,0
2010,30UQ,XVII,M,0
2010,30UQ,XVII,F,2
2010,30UQ,XVIII,M,7
2010,30UQ,XVIII,F,16
2010,00BX,I,M,5
2010,00BX,I,F,8
2010,00BX,II,M,217
2010,00BX,II,F,220
2010,00BX,III,M,2
2010,00BX,III,F,2
2010,00BX,IV,M,6
2010,00BX,IV,F,10
2010,00BX,V,M,20
2010,00BX,V,F,35
2010,00BX,VI,M,19
2010,00BX,VI,F,16
2010,00BX,VII,M,0
2010,00BX,VII,F,0
2010,00BX,VIII,M,0
2010,00BX,VIII,F,0
2010,00BX,IX,M,223
2010,00BX,IX,F,183
2010,00BX,X,M,99
2010,00BX,X,F,143
2010,00BX,XI,M,32
2010,00BX,XI,F,56
2010,00BX,XII,M,2
2010,00BX,XII,F,6
2010,00BX,XIII,M,1
2010,00BX,XIII,F,8
2010,00BX,XIV,M,10
2010,00BX,XIV,F,20
2010,00BX,XV,F,0
2010,00BX,XVI,M,0
2010,00BX,XVI,F,0
2010,00BX,XVII,M,1
2010,00BX,XVII,F,3
2010,00BX,XVIII,M,5
2010,00BX,XVIII,F,9
2010,00BY,I,M,28
2010,00BY,I,F,30
2010,00BY,II,M,749
2010,00BY,II,F,638
2010,00BY,III,M,3
2010,00BY,III,F,7
2010,00BY,IV,M,19
2010,00BY,IV,F,31
2010,00BY,V,M,62
2010,00BY,V,F,102
2010,00BY,VI,M,66
2010,00BY,VI,F,92
2010,00BY,VII,M,0
2010,00BY,VII,F,0
2010,00BY,VIII,M,0
2010,00BY,VIII,F,0
2010,00BY,IX,M,625
2010,00BY,IX,F,583
2010,00BY,X,M,311
2010,00BY,X,F,354
2010,00BY,XI,M,128
2010,00BY,XI,F,138
2010,00BY,XII,M,5
2010,00BY,XII,F,8
2010,00BY,XIII,M,12
2010,00BY,XIII,F,16
2010,00BY,XIV,M,38
2010,00BY,XIV,F,62
2010,00BY,XV,F,0
2010,00BY,XVI,M,0
2010,00BY,XVI,F,2
2010,00BY,XVII,M,8
2010,00BY,XVII,F,2
2010,00BY,XVIII,M,40
2010,00BY,XVIII,F,100
2010,00CA,I,M,18
2010,00CA,I,F,20
2010,00CA,II,M,499
2010,00CA,II,F,422
2010,00CA,III,M,2
2010,00CA,III,F,5
2010,00CA,IV,M,16
2010,00CA,IV,F,19
2010,00CA,V,M,41
2010,00CA,V,F,99
2010,00CA,VI,M,62
2010,00CA,VI,F,46
2010,00CA,VII,M,0
2010,00CA,VII,F,0
2010,00CA,VIII,M,0
2010,00CA,VIII,F,0
2010,00CA,IX,M,467
2010,00CA,IX,F,471
2010,00CA,X,M,226
2010,00CA,X,F,220
2010,00CA,XI,M,95
2010,00CA,XI,F,87
2010,00CA,XII,M,3
2010,00CA,XII,F,7
2010,00CA,XIII,M,6
2010,00CA,XIII,F,16
2010,00CA,XIV,M,18
2010,00CA,XIV,F,48
2010,00CA,XV,F,0
2010,00CA,XVI,M,0
2010,00CA,XVI,F,0
2010,00CA,XVII,M,3
2010,00CA,XVII,F,4
2010,00CA,XVIII,M,16
2010,00CA,XVIII,F,64
2010,00BZ,I,M,4
2010,00BZ,I,F,7
2010,00BZ,II,M,259
2010,00BZ,II,F,239
2010,00BZ,III,M,0
2010,00BZ,III,F,1
2010,00BZ,IV,M,8
2010,00BZ,IV,F,9
2010,00BZ,V,M,18
2010,00BZ,V,F,54
2010,00BZ,VI,M,15
2010,00BZ,VI,F,42
2010,00BZ,VII,M,0
2010,00BZ,VII,F,0
2010,00BZ,VIII,M,0
2010,00BZ,VIII,F,0
2010,00BZ,IX,M,272
2010,00BZ,IX,F,256
2010,00BZ,X,M,133
2010,00BZ,X,F,167
2010,00BZ,XI,M,48
2010,00BZ,XI,F,63
2010,00BZ,XII,M,1
2010,00BZ,XII,F,4
2010,00BZ,XIII,M,1
2010,00BZ,XIII,F,8
2010,00BZ,XIV,M,15
2010,00BZ,XIV,F,27
2010,00BZ,XV,F,0
2010,00BZ,XVI,M,0
2010,00BZ,XVI,F,0
2010,00BZ,XVII,M,0
2010,00BZ,XVII,F,0
2010,00BZ,XVIII,M,10
2010,00BZ,XVIII,F,17
2010,00CB,I,M,17
2010,00CB,I,F,13
2010,00CB,II,M,486
2010,00CB,II,F,536
2010,00CB,III,M,6
2010,00CB,III,F,6
2010,00CB,IV,M,21
2010,00CB,IV,F,29
2010,00CB,V,M,33
2010,00CB,V,F,62
2010,00CB,VI,M,57
2010,00CB,VI,F,82
2010,00CB,VII,M,0
2010,00CB,VII,F,0
2010,00CB,VIII,M,0
2010,00CB,VIII,F,0
2010,00CB,IX,M,527
2010,00CB,IX,F,647
2010,00CB,X,M,230
2010,00CB,X,F,263
2010,00CB,XI,M,93
2010,00CB,XI,F,100
2010,00CB,XII,M,5
2010,00CB,XII,F,9
2010,00CB,XIII,M,10
2010,00CB,XIII,F,18
2010,00CB,XIV,M,34
2010,00CB,XIV,F,48
2010,00CB,XV,F,0
2010,00CB,XVI,M,1
2010,00CB,XVI,F,1
2010,00CB,XVII,M,7
2010,00CB,XVII,F,3
2010,00CB,XVIII,M,18
2010,00CB,XVIII,F,62
2010,00MA,I,M,4
2010,00MA,I,F,3
2010,00MA,II,M,119
2010,00MA,II,F,105
2010,00MA,III,M,1
2010,00MA,III,F,0
2010,00MA,IV,M,11
2010,00MA,IV,F,6
2010,00MA,V,M,11
2010,00MA,V,F,14
2010,00MA,VI,M,14
2010,00MA,VI,F,17
2010,00MA,VII,M,0
2010,00MA,VII,F,0
2010,00MA,VIII,M,0
2010,00MA,VIII,F,0
2010,00MA,IX,M,108
2010,00MA,IX,F,97
2010,00MA,X,M,35
2010,00MA,X,F,48
2010,00MA,XI,M,13
2010,00MA,XI,F,28
2010,00MA,XII,M,0
2010,00MA,XII,F,0
2010,00MA,XIII,M,1
2010,00MA,XIII,F,1
2010,00MA,XIV,M,10
2010,00MA,XIV,F,8
2010,00MA,XV,F,1
2010,00MA,XVI,M,0
2010,00MA,XVI,F,1
2010,00MA,XVII,M,2
2010,00MA,XVII,F,1
2010,00MA,XVIII,M,5
2010,00MA,XVIII,F,2
2010,00ML,I,M,6
2010,00ML,I,F,7
2010,00ML,II,M,303
2010,00ML,II,F,306
2010,00ML,III,M,1
2010,00ML,III,F,7
2010,00ML,IV,M,16
2010,00ML,IV,F,22
2010,00ML,V,M,17
2010,00ML,V,F,47
2010,00ML,VI,M,35
2010,00ML,VI,F,46
2010,00ML,VII,M,0
2010,00ML,VII,F,0
2010,00ML,VIII,M,0
2010,00ML,VIII,F,0
2010,00ML,IX,M,337
2010,00ML,IX,F,315
2010,00ML,X,M,111
2010,00ML,X,F,132
2010,00ML,XI,M,60
2010,00ML,XI,F,61
2010,00ML,XII,M,3
2010,00ML,XII,F,5
2010,00ML,XIII,M,4
2010,00ML,XIII,F,16
2010,00ML,XIV,M,20
2010,00ML,XIV,F,41
2010,00ML,XV,F,0
2010,00ML,XVI,M,0
2010,00ML,XVI,F,0
2010,00ML,XVII,M,1
2010,00ML,XVII,F,0
2010,00ML,XVIII,M,13
2010,00ML,XVIII,F,29
2010,00MW,I,M,8
2010,00MW,I,F,6
2010,00MW,II,M,232
2010,00MW,II,F,198
2010,00MW,III,M,1
2010,00MW,III,F,2
2010,00MW,IV,M,6
2010,00MW,IV,F,11
2010,00MW,V,M,37
2010,00MW,V,F,47
2010,00MW,VI,M,31
2010,00MW,VI,F,35
2010,00MW,VII,M,0
2010,00MW,VII,F,0
2010,00MW,VIII,M,0
2010,00MW,VIII,F,0
2010,00MW,IX,M,254
2010,00MW,IX,F,305
2010,00MW,X,M,119
2010,00MW,X,F,118
2010,00MW,XI,M,43
2010,00MW,XI,F,44
2010,00MW,XII,M,4
2010,00MW,XII,F,10
2010,00MW,XIII,M,4
2010,00MW,XIII,F,11
2010,00MW,XIV,M,22
2010,00MW,XIV,F,28
2010,00MW,XV,F,0
2010,00MW,XVI,M,0
2010,00MW,XVI,F,0
2010,00MW,XVII,M,1
2010,00MW,XVII,F,3
2010,00MW,XVIII,M,13
2010,00MW,XVIII,F,50
2010,00LC,I,M,9
2010,00LC,I,F,6
2010,00LC,II,M,371
2010,00LC,II,F,309
2010,00LC,III,M,0
2010,00LC,III,F,8
2010,00LC,IV,M,10
2010,00LC,IV,F,15
2010,00LC,V,M,37
2010,00LC,V,F,82
2010,00LC,VI,M,37
2010,00LC,VI,F,40
2010,00LC,VII,M,0
2010,00LC,VII,F,0
2010,00LC,VIII,M,0
2010,00LC,VIII,F,0
2010,00LC,IX,M,274
2010,00LC,IX,F,281
2010,00LC,X,M,159
2010,00LC,X,F,177
2010,00LC,XI,M,41
2010,00LC,XI,F,67
2010,00LC,XII,M,1
2010,00LC,XII,F,5
2010,00LC,XIII,M,6
2010,00LC,XIII,F,18
2010,00LC,XIV,M,23
2010,00LC,XIV,F,34
2010,00LC,XV,F,1
2010,00LC,XVI,M,1
2010,00LC,XVI,F,0
2010,00LC,XVII,M,1
2010,00LC,XVII,F,0
2010,00LC,XVIII,M,3
2010,00LC,XVIII,F,10
2010,00MG,I,M,8
2010,00MG,I,F,7
2010,00MG,II,M,221
2010,00MG,II,F,237
2010,00MG,III,M,2
2010,00MG,III,F,3
2010,00MG,IV,M,11
2010,00MG,IV,F,10
2010,00MG,V,M,15
2010,00MG,V,F,35
2010,00MG,VI,M,40
2010,00MG,VI,F,24
2010,00MG,VII,M,0
2010,00MG,VII,F,0
2010,00MG,VIII,M,0
2010,00MG,VIII,F,0
2010,00MG,IX,M,238
2010,00MG,IX,F,231
2010,00MG,X,M,115
2010,00MG,X,F,147
2010,00MG,XI,M,39
2010,00MG,XI,F,34
2010,00MG,XII,M,3
2010,00MG,XII,F,1
2010,00MG,XIII,M,2
2010,00MG,XIII,F,8
2010,00MG,XIV,M,19
2010,00MG,XIV,F,33
2010,00MG,XV,F,0
2010,00MG,XVI,M,1
2010,00MG,XVI,F,0
2010,00MG,XVII,M,1
2010,00MG,XVII,F,3
2010,00MG,XVIII,M,5
2010,00MG,XVIII,F,22
2010,00MR,I,M,4
2010,00MR,I,F,9
2010,00MR,II,M,255
2010,00MR,II,F,219
2010,00MR,III,M,1
2010,00MR,III,F,3
2010,00MR,IV,M,12
2010,00MR,IV,F,11
2010,00MR,V,M,25
2010,00MR,V,F,60
2010,00MR,VI,M,26
2010,00MR,VI,F,21
2010,00MR,VII,M,0
2010,00MR,VII,F,0
2010,00MR,VIII,M,0
2010,00MR,VIII,F,0
2010,00MR,IX,M,270
2010,00MR,IX,F,253
2010,00MR,X,M,100
2010,00MR,X,F,103
2010,00MR,XI,M,40
2010,00MR,XI,F,40
2010,00MR,XII,M,2
2010,00MR,XII,F,3
2010,00MR,XIII,M,6
2010,00MR,XIII,F,11
2010,00MR,XIV,M,23
2010,00MR,XIV,F,33
2010,00MR,XV,F,0
2010,00MR,XVI,M,3
2010,00MR,XVI,F,0
2010,00MR,XVII,M,1
2010,00MR,XVII,F,2
2010,00MR,XVIII,M,4
2010,00MR,XVIII,F,7
2010,00MC,I,M,5
2010,00MC,I,F,8
2010,00MC,II,M,166
2010,00MC,II,F,148
2010,00MC,III,M,0
2010,00MC,III,F,0
2010,00MC,IV,M,9
2010,00MC,IV,F,3
2010,00MC,V,M,9
2010,00MC,V,F,38
2010,00MC,VI,M,23
2010,00MC,VI,F,24
2010,00MC,VII,M,0
2010,00MC,VII,F,0
2010,00MC,VIII,M,0
2010,00MC,VIII,F,1
2010,00MC,IX,M,149
2010,00MC,IX,F,160
2010,00MC,X,M,80
2010,00MC,X,F,69
2010,00MC,XI,M,28
2010,00MC,XI,F,23
2010,00MC,XII,M,2
2010,00MC,XII,F,1
2010,00MC,XIII,M,1
2010,00MC,XIII,F,5
2010,00MC,XIV,M,8
2010,00MC,XIV,F,17
2010,00MC,XV,F,0
2010,00MC,XVI,M,0
2010,00MC,XVI,F,1
2010,00MC,XVII,M,0
2010,00MC,XVII,F,1
2010,00MC,XVIII,M,10
2010,00MC,XVIII,F,9
2010,00MD,I,M,2
2010,00MD,I,F,7
2010,00MD,II,M,116
2010,00MD,II,F,100
2010,00MD,III,M,0
2010,00MD,III,F,2
2010,00MD,IV,M,2
2010,00MD,IV,F,3
2010,00MD,V,M,12
2010,00MD,V,F,24
2010,00MD,VI,M,8
2010,00MD,VI,F,9
2010,00MD,VII,M,0
2010,00MD,VII,F,0
2010,00MD,VIII,M,0
2010,00MD,VIII,F,0
2010,00MD,IX,M,120
2010,00MD,IX,F,107
2010,00MD,X,M,62
2010,00MD,X,F,51
2010,00MD,XI,M,24
2010,00MD,XI,F,18
2010,00MD,XII,M,1
2010,00MD,XII,F,3
2010,00MD,XIII,M,4
2010,00MD,XIII,F,8
2010,00MD,XIV,M,5
2010,00MD,XIV,F,11
2010,00MD,XV,F,0
2010,00MD,XVI,M,0
2010,00MD,XVI,F,0
2010,00MD,XVII,M,2
2010,00MD,XVII,F,2
2010,00MD,XVIII,M,3
2010,00MD,XVIII,F,2
2010,00MS,I,M,12
2010,00MS,I,F,7
2010,00MS,II,M,281
2010,00MS,II,F,233
2010,00MS,III,M,2
2010,00MS,III,F,1
2010,00MS,IV,M,20
2010,00MS,IV,F,18
2010,00MS,V,M,16
2010,00MS,V,F,54
2010,00MS,VI,M,20
2010,00MS,VI,F,33
2010,00MS,VII,M,0
2010,00MS,VII,F,0
2010,00MS,VIII,M,0
2010,00MS,VIII,F,0
2010,00MS,IX,M,255
2010,00MS,IX,F,245
2010,00MS,X,M,117
2010,00MS,X,F,134
2010,00MS,XI,M,36
2010,00MS,XI,F,50
2010,00MS,XII,M,1
2010,00MS,XII,F,0
2010,00MS,XIII,M,1
2010,00MS,XIII,F,13
2010,00MS,XIV,M,23
2010,00MS,XIV,F,31
2010,00MS,XV,F,0
2010,00MS,XVI,M,2
2010,00MS,XVI,F,0
2010,00MS,XVII,M,1
2010,00MS,XVII,F,4
2010,00MS,XVIII,M,9
2010,00MS,XVIII,F,10
2010,00MB,I,M,8
2010,00MB,I,F,7
2010,00MB,II,M,158
2010,00MB,II,F,160
2010,00MB,III,M,1
2010,00MB,III,F,1
2010,00MB,IV,M,3
2010,00MB,IV,F,8
2010,00MB,V,M,21
2010,00MB,V,F,33
2010,00MB,VI,M,22
2010,00MB,VI,F,21
2010,00MB,VII,M,0
2010,00MB,VII,F,0
2010,00MB,VIII,M,0
2010,00MB,VIII,F,0
2010,00MB,IX,M,172
2010,00MB,IX,F,156
2010,00MB,X,M,59
2010,00MB,X,F,62
2010,00MB,XI,M,28
2010,00MB,XI,F,26
2010,00MB,XII,M,0
2010,00MB,XII,F,4
2010,00MB,XIII,M,2
2010,00MB,XIII,F,1
2010,00MB,XIV,M,13
2010,00MB,XIV,F,20
2010,00MB,XV,F,1
2010,00MB,XVI,M,0
2010,00MB,XVI,F,0
2010,00MB,XVII,M,3
2010,00MB,XVII,F,1
2010,00MB,XVIII,M,7
2010,00MB,XVIII,F,20
2010,00ME,I,M,3
2010,00ME,I,F,7
2010,00ME,II,M,176
2010,00ME,II,F,159
2010,00ME,III,M,1
2010,00ME,III,F,0
2010,00ME,IV,M,10
2010,00ME,IV,F,11
2010,00ME,V,M,17
2010,00ME,V,F,36
2010,00ME,VI,M,17
2010,00ME,VI,F,24
2010,00ME,VII,M,0
2010,00ME,VII,F,0
2010,00ME,VIII,M,0
2010,00ME,VIII,F,0
2010,00ME,IX,M,168
2010,00ME,IX,F,184
2010,00ME,X,M,72
2010,00ME,X,F,98
2010,00ME,XI,M,27
2010,00ME,XI,F,27
2010,00ME,XII,M,0
2010,00ME,XII,F,2
2010,00ME,XIII,M,2
2010,00ME,XIII,F,3
2010,00ME,XIV,M,11
2010,00ME,XIV,F,22
2010,00ME,XV,F,0
2010,00ME,XVI,M,0
2010,00ME,XVI,F,0
2010,00ME,XVII,M,1
2010,00ME,XVII,F,4
2010,00ME,XVIII,M,3
2010,00ME,XVIII,F,6
2010,00MF,I,M,5
2010,00MF,I,F,3
2010,00MF,II,M,175
2010,00MF,II,F,170
2010,00MF,III,M,0
2010,00MF,III,F,2
2010,00MF,IV,M,3
2010,00MF,IV,F,5
2010,00MF,V,M,10
